Date (DD/MM/YYYY),Pressure_Sensor_1,Pressure_Sensor_2,Motor_Revolutions_Per_Minute,Motor_Temperature,Motor_Power,Motor_Efficiency,Motor Trip Failure
15/03/2019 15:46,29.65236686,29.728223,104,53.88,3.87,77.56,0
15/03/2019 15:47,30.79142012,28.64111498,101,47.33,3.83,74.73,0
15/03/2019 15:48,30.17011834,30.62020906,88,54.46,3.03,79.89,0
15/03/2019 15:49,31.61982249,29.10801394,103,47.69,3.8,75.95,0
15/03/2019 15:50,31.60502959,29.61672474,85,45.31,2.78,77.27,0
15/03/2019 15:51,29.84467456,28.02090592,103,45.67,3.91,73.11,0
15/03/2019 15:52,30.16272189,28.31358885,84,46.28,3.08,73.87,0
15/03/2019 15:53,31.64940828,28.77351916,84,46.14,2.79,75.07,0
15/03/2019 15:54,30.32544379,29.3728223,84,46,3.18,76.64,0
15/03/2019 15:55,31.95266272,28.12543554,90,46.93,3.55,73.38,0
15/03/2019 15:56,31.70857988,28.98954704,100,50.39,3.54,75.64,0
15/03/2019 15:57,30.67307692,28.37630662,88,53.94,3.09,74.04,0
15/03/2019 15:58,31.96745562,28.45993031,107,50.71,3.97,74.25,0
15/03/2019 15:59,30.86538462,30.48083624,88,53.45,3.3,79.53,0
15/03/2019 16:00,29.65236686,27.97212544,94,51.23,3.75,72.98,0
15/03/2019 16:01,31.12426036,30.02090592,103,49,3.42,78.33,0
15/03/2019 16:02,29.87426036,28.25783972,90,47.4,3.29,73.73,0
15/03/2019 16:03,31.45710059,28.32752613,109,46.38,3.49,73.91,0
15/03/2019 16:04,32.40384615,28.60627178,102,49.37,3.51,74.64,0
15/03/2019 16:05,31.64940828,30.10452962,104,51.47,3.92,78.55,0
15/03/2019 16:06,30.06656805,30.48083624,83,51.63,2.89,79.53,0
15/03/2019 16:07,30.53254438,29.63763066,86,54.73,3.29,77.33,0
15/03/2019 16:08,30.99112426,28.07665505,90,46.24,3.02,73.25,0
15/03/2019 16:09,31.1760355,27.98606272,95,51.12,2.98,73.02,0
15/03/2019 16:10,31.42011834,28.2369338,87,47.72,3.15,73.67,0
15/03/2019 16:11,31.38313609,28.92682927,102,54.97,3.75,75.47,0
15/03/2019 16:12,30.54733728,29.82578397,92,54.5,3.41,77.82,0
15/03/2019 16:13,30.31804734,28.14634146,89,53.44,3.16,73.44,0
15/03/2019 16:14,30.26627219,29.40766551,96,54.61,3.15,76.73,0
15/03/2019 16:15,31.42011834,29.26132404,101,52.83,3.71,76.35,0
15/03/2019 16:16,31.68639053,30.29268293,102,47.33,3.86,79.04,0
15/03/2019 16:17,32.30029586,28.72473868,109,51.82,3.96,74.95,0
15/03/2019 16:18,32.50739645,28.21602787,105,46.48,3.75,73.62,0
15/03/2019 16:19,32.35946746,29.77003484,89,55.41,2.8,77.67,0
15/03/2019 16:20,31.24260355,28.51567944,95,45.87,3.64,74.4,0
15/03/2019 16:21,31.85650888,30.04181185,88,49.74,3,78.38,0
15/03/2019 16:22,32.10059172,28.91289199,98,51.68,3.52,75.44,0
15/03/2019 16:23,30.24408284,28.9825784,88,53.82,3.14,75.62,0
15/03/2019 16:24,30.81360947,28.78745645,100,50.11,3.51,75.11,0
15/03/2019 16:25,30.34023669,29.18466899,83,45.78,3.3,76.15,0
15/03/2019 16:26,31.34615385,30.4738676,99,46.21,3.74,79.51,0
15/03/2019 16:27,29.8964497,29.06620209,105,50.29,3.84,75.84,0
15/03/2019 16:28,31.78994083,29.42160279,85,52.51,3.33,76.76,0
15/03/2019 16:29,30.43639053,29.97212544,93,47.75,3.71,78.2,0
15/03/2019 16:30,31.51627219,30.48780488,87,53.26,2.77,79.55,0
15/03/2019 16:31,30.59171598,29.14982578,106,53.88,3.73,76.05,0
15/03/2019 16:32,31.42011834,30.32752613,104,54.46,3.62,79.13,0
15/03/2019 16:33,31.06508876,29.26829268,99,55.45,3.55,76.36,0
15/03/2019 16:34,32.5,29.03135889,93,49.73,3.75,75.75,0
15/03/2019 16:35,31.81952663,29.21254355,89,46.81,3.12,76.22,0
15/03/2019 16:36,30.66568047,28.59930314,98,46.57,3.14,74.62,0
15/03/2019 16:37,31.90828402,28.41114983,103,47.51,3.98,74.13,0
15/03/2019 16:38,30.33284024,28.98954704,106,45.35,3.94,75.64,0
15/03/2019 16:39,30.96893491,28.57142857,99,50.14,3.56,74.55,0
15/03/2019 16:40,30.68786982,29.33101045,105,47.46,3.47,76.53,0
15/03/2019 16:41,31.90828402,30.11149826,90,51.4,3.08,78.56,0
15/03/2019 16:42,31.10946746,28.4738676,90,45.7,3.03,74.29,0
15/03/2019 16:43,32.01183432,29.43554007,92,45.26,2.98,76.8,0
15/03/2019 16:44,31.46449704,29.60278746,95,51.88,3.49,77.24,0
15/03/2019 16:45,30.17751479,29.45644599,102,47.79,4.05,76.85,0
15/03/2019 16:46,30.20710059,29.4912892,96,49.18,3.29,76.95,0
15/03/2019 16:47,31.2647929,30.06968641,94,46.45,3.68,78.45,0
15/03/2019 16:48,30.14053254,28.99651568,94,48.88,3.03,75.65,0
15/03/2019 16:49,30.56213018,29.50522648,103,48.98,4.06,76.98,0
15/03/2019 16:50,29.97781065,28.34843206,96,51.13,3.08,73.96,0
15/03/2019 16:51,32.4112426,29.87456446,99,49.26,3.07,77.95,0
